Comentario,Rating
"Alimentos y servicio eran malas. La carne estaba muy dura. Nunca me reciben tortillas después el camarero nos preguntó que quiero. Encima de eso, incluido un artículos adicionales que no he pedido. El hotel era muy cómodo y limpio. Tomó un par de minutos a pie del aeropuerto. Me alojaría de nuevo. Ojalá hay otros restaurantes cerca.

El hotel fue construido en el año 2000, y fue inaugurado en el año 2005. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue construido en el año 2000, y fue inaugurado en el año 2005. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue diseñado por el arquitecto francés Jean-Pierre Lemoine. El hotel fue diseñado por el arquitecto",0
"El staff no es amable ni siquiera te ayudan con el equipaje, la habitación es totalmente común nada especial aunque si es limpio pienso que hay mejores opciones a los alrededores y aunque el hotel está dentro del aeropuerto solo tiene una salida directa a la terminal B, si vas a las terminal A o la 1 tienes que caminar sería corto el trayecto a la terminal A pero a la terminal 1 no me puedo imaginar además caminar con maletas no es la mejor opción... por el precio pienso que no vale la pena...


















































































































































",0
"Nunca nos sirvieron en el restaurant después de media hora de espera, nos fuimos y nadie nos digo nada, a pesar de estar dentro del aeropuerto, no nos dieron el servicio de traslado, no recomiendo este hotel, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada, no nos dijeron nada,",0
"Lamentable capacitación de recepción para atender y solucionar problemas con el cliente relacionado al problema que tuve con wifi, lo reporté con oportunidad y no se resuelve al día siguiente lo vuelvo a reportar y lejos de resolver, me dice la recepcionista que no recibió ninguna llamada, Es lamentable lo que sugiere la empleada y el problema sin resolverse.

En el año 2000, la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía móvil de la empresa de telefonía",0
"Problemas en el envió de la facturación, llevo dos llamadas y con la promesa que me van a enviar la factura y aun no la tengo a una semana, esto para personal que tenemos que comprobar gastos es critico y peor que prometen que la van a enviar y no lo hacen, con que confianza se puede pedir quedarse en este hotel.

En el hotel, el hotel se encuentra con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran con un grupo de personas que se dirigen a la habitación de hotel, donde se encuentran",0
"El staff no es amable ni siquiera te ayudan con el equipaje, la habitación es totalmente común nada especial aunque si es limpio pienso que hay mejores opciones a los alrededores y aunque el hotel está dentro del aeropuerto solo tiene una salida directa a la terminal B, si vas a las terminal A o la 1 tienes que caminar sería corto el trayecto a la terminal A pero a la terminal 1 no me puedo imaginar además caminar con maletas no es la mejor opción... por el precio pienso que no vale la pena...


















































































































































",0
"No entiendo como pueden decir que esto es un Hilton de 5 estrellas. El servicio es pésimo,  no hacen el aseo de las habitaciones como se les pide y el agua caliente falla constantemente. El servicio de desayuno es poco variado, empieza tarde y es muy lento, además los meseros son muy poco amables.

El servicio de agua potable es muy deficiente, no hay servicio de alcantarillado, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje, no hay servicio de drenaje",0
"Me alojé en el Hilton Garden Inn Airport en Monterrey para una noche (menos de 10 horas que estuve allí). La noche mis amigos y yo llegamos pagamos la noche en el vestíbulo, le di mi tarjeta de crédito a la persona en el mostrador y me dijo que mi tarjeta fue rechazada y que necesitábamos un otro método de pago, así que me decidí y le dio dinero para pagar por la noche. Cuando revisé mi estado de cuenta esa misma noche me enteré de que el pago no fuimos a través y que me cobraron dos veces la noche en el hotel. Yo inmediatamente llamé al vestíbulo que decirles sobre el tema y me aseguraron que el pago no fue cargado a la tarjeta. Al día siguiente muy temprano les pregunté de nuevo y me dieron un recibo diciendo que el pago fue realizado en efectivo no Tarjeta de crédito. Dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos… dos",0
"La ubicación del lugar lo salva de ser una mala opción, pero la comida es capitulo aparte porque es horrible.  Impensable e imperdonable que pidas una hamburguesa en un lugar que tiene una de las mejores carnes del País (Monterrey)y te sirvan una porquería de plato con una carne que sacaron de un paquete de comida pre congelada que tiene cero sabor..  El desayuno también deja mucho que desear porque se acaba el jugo de naranja (que ponen en un mini jarra) y nadie se acuerda ni se preocupa por rellenar la.  Si quieren quedarse háganlo pero les recomiendo que crucen la calle y destinen o coman en el aeropuerto donde hay más y mejores opciones.  Mucho por mejorar la verdad!!!

El día de la inauguración de la nueva terminal de autobuses, el aeropuerto de Monterrey se encuentra en el centro de la ciudad, en el centro de la ciudad. El aeropuerto es el más grande de la ciudad, con una superficie de 1.5 millones de metros cuadrados. El aeropuerto tiene una pista de aterrizaje de 3.5 kilómetros de largo y una pista de aterrizaje de 2.5 kilómetros de ancho. El aeropuerto tiene una pista de aterrizaje de",0
"A la hora de hacer el check in me cobraron la tarifa acordada con Expedia, al dia siguiente me hicieron un cargo por el doble de lo pagado, es decir pague $2,086 que era la tarifa acordada, al día siguiente me aparece un cargo EXTRA de $4,196.30, al llamar al hotel no obtuve respuesta ni ayuda. lastima que en un Hilton pase eso, estoy realmente decepcionado de que pase esto en una cadena ""confiable"" de hoteles Me comunique al Hotel para saber que pasó y el Sr Luis Glz me dice que hablo con la Gerente Valeria y que la ""tarifa"" había cambiado aun cuando yo contaba con la tarifa pactada y reservada con Expedia por los 2,086 pesos.

En el hotel, el Sr Luis Glz me da cuenta de que el hotel es un ""servicio de turismo"" y que el Sr Luis Glz me da cuenta de que el hotel es un ""servicio de turismo"" y que el Sr Luis Glz me da cuenta de que el hotel es un ""servicio de turismo"" y que el Sr Luis Glz me da cuenta de que el hotel es un ""servicio de",0
